UserId,VoteTypeId,n
"769012","2","1"
"769013","2","1"
"769023","2","22"
"769023","3","9"
"771480","2","167"
"771480","3","6"
"771481","2","1"
"771483","2","15"
"771483","3","2"
"771486","3","1"
"771487","2","60"
"771487","3","3"
"771489","2","29"
"771493","2","1"
"771495","2","1"
"771496","2","28"
"771497","2","5"
"771498","2","1"
"771500","2","1"
"771502","2","1"
"771503","2","1"
"771503","3","2"
"771504","2","2"
"771505","2","19"
"771508","2","1"
"771509","2","55"
"771513","2","1"
"771514","2","3"
"771516","2","2"
"771517","2","48"
"771517","3","6"
"771519","2","1"
"771520","2","14"
"771522","2","2"
"771529","2","1"
"771530","2","21"
"771530","3","1"
"771531","2","2"
"771533","2","40"
"771533","3","4"
"771537","2","51"
"771537","3","1"
"771541","2","18"
"771542","2","6"
"771542","3","2"
"771543","2","1"
"771544","2","3"
"771544","3","1"
"771547","2","12"
"771547","3","3"
"771555","2","2"
"771560","2","1"
"771562","2","1"
"771564","2","11"
"771565","2","2"
"771565","3","2"
"771569","2","32"
"771570","2","4"
"771570","3","2"
"771571","2","5"
"771572","2","2"
"771575","2","21"
"771576","2","1"
"771577","2","1"
"771578","2","41"
"771578","3","3"
"771579","2","31"
"771579","3","2"
"771581","2","500"
"771581","3","15"
"771583","2","13"
"771587","2","2"
"771587","3","1"
"771589","2","214"
"771589","3","5"
"771595","2","4"
"771596","2","1"
"771598","2","7"
"771599","2","1"
"771600","2","20"
"771601","2","4"
"771603","2","10"
"771604","2","9"
"771604","3","1"
"771607","2","4"
"771610","2","22"
"771610","3","1"
"771612","2","15"
"771614","2","7"
"771615","3","1"
"771616","2","1"
"771616","3","1"
"771617","2","1"
"771622","2","10"
"771622","3","1"
"771624","2","7"
"771626","2","1"
"771626","3","1"
"771627","2","1"
"771631","2","119"
"771632","2","1"
"771635","2","2"
"771636","2","1"
"771638","2","4"
"771641","2","1"
"771642","2","2"
"771643","2","2"
"771645","2","1"
"771646","2","2"
"771650","2","12"
"771651","2","7"
"771652","2","1"
"771653","2","1"
"771654","2","6"
"771657","2","12"
"771659","2","2"
"771660","2","1"
"771661","2","1"
"771662","2","1"
"771662","3","1"
"771663","2","267"
"771663","3","3"
"771664","2","7"
"771664","3","2"
"771665","2","410"
"771665","3","13"
"771667","2","4"
"771667","3","2"
"771668","2","1"
"771670","2","8"
"771670","3","1"
"771672","2","1"
"771672","3","2"
"771674","2","2"
"771677","2","8"
"771679","2","3"
"771680","2","2"
"771688","2","1"
"771689","2","33"
"771689","3","3"
"771690","2","2"
"771692","2","16"
"771695","2","1"
"771695","3","5"
"771696","2","1"
"771698","2","56"
"771698","3","1"
"771699","2","48"
"771699","3","1"
"771702","2","7"
"771702","3","2"
"771704","2","1"
"771707","2","4"
"771707","3","1"
"771708","2","5"
"771710","2","102"
"771710","3","1"
"771711","2","12"
"771713","2","2"
"771713","3","2"
"771715","2","3"
"771716","2","23"
"771717","2","5"
"771722","2","24"
"771722","3","2"
"771724","2","172"
"771724","3","2"
"771728","2","9"
"771729","2","8"
"771729","3","2"
"771731","2","8"
"771732","2","2"
"771734","2","1"
"771735","2","18"
"771735","3","1"
"771736","2","1"
"771737","2","2"
"771740","2","25"
"771740","3","4"
"771744","2","16"
"771749","2","1"
"771750","2","1"
"771751","2","10"
"771751","3","1"
"771753","3","2"
"771755","2","1"
"771756","2","1"
"771757","2","3"
"771758","2","1"
"771760","2","1"
"771760","3","1"
"771761","2","6"
"771761","3","1"
"771766","2","2"
"771767","2","3"
"771768","2","28"
"771768","3","2"
"771769","2","78"
"771769","3","3"
"771771","2","17"
"771771","3","2"
"771774","2","6"
"771774","3","4"
"771778","2","9"
"771779","2","6"
"771779","3","2"
"771780","2","10"
"771780","3","2"
"771783","2","8"
"771785","2","5"
"771790","2","30"
"771790","3","3"
"771792","2","1"
"771794","2","2"
"771795","2","3"
"771796","2","4"
"771797","2","2"
"771799","2","3"
"771800","2","1"
"771801","2","6"
"771804","2","1"
"771806","2","13"
"771807","2","5"
"771809","2","3"
"771812","2","6"
"771813","2","2"
"771814","2","26"
"771817","2","36"
"771817","3","3"
"771822","2","9"
"771826","2","1"
"771827","2","4"
"771828","2","69"
"771828","3","1"
"771829","2","10"
"771829","3","3"
"771830","2","2"
"771830","3","4"
"771831","2","30"
"771832","2","2"
"771834","2","8"
"771835","2","4"
"771837","2","1139"
"771837","3","18"
"771838","2","284"
"771838","3","2"
"771841","2","7"
"771844","2","63"
"771846","2","2"
"771847","2","1"
"771848","2","4121"
"771848","3","22"
"771849","2","1"
"771850","2","2"
"771857","2","2"
"771858","2","6"
"771859","2","2"
"771860","2","6"
"771860","3","1"
"771861","2","39"
"771862","2","1"
"771863","2","4"
"771863","3","1"
"771866","2","1"
"771867","2","5"
"771867","3","2"
"771870","2","8"
"771871","2","7"
"771873","2","207"
"771873","3","4"
"771877","2","1"
"771879","2","1"
"771882","2","3"
"771883","2","4"
"771885","2","29"
"771886","2","2"
"771893","2","7"
"771895","2","12"
"771895","3","12"
"771896","2","7"
"771897","2","20"
"771897","3","2"
"771898","2","2"
"771900","2","13"
"771901","2","3"
"771902","2","6"
"771903","2","3"
"771904","2","2"
"771907","2","8"
"771908","2","1"
"771909","2","5"
"771910","2","9"
"771912","2","5"
"771919","2","6"
"771921","2","11"
"771922","2","7"
"771922","3","1"
"771923","2","26"
"771925","2","10"
"771927","2","1"
"771927","3","1"
"771928","2","330"
"771928","3","2"
"771929","3","1"
"771931","2","56"
"771932","2","5"
"771933","2","40"
"771933","3","5"
"771934","2","1"
"771935","2","9"
"771935","3","6"
"771936","2","4"
"771939","2","1"
"771940","2","1"
"771942","2","2"
"771942","3","1"
"771944","2","2"
"771946","2","5"
"771947","2","1"
"771947","3","1"
"771948","2","27"
"771949","2","4"
"771951","2","2"
"771951","3","1"
"771952","2","2"
"771953","2","3"
"771955","2","35"
"771955","3","1"
"771959","2","2"
"771963","2","1"
"771964","2","312"
"771964","3","9"
"771965","2","1"
"771966","2","4"
"771969","2","2"
"771972","2","6"
"771976","2","1"
"771977","2","6"
"771978","2","13"
"771978","3","1"
"771979","2","1"
"771983","2","8"
"771985","2","1"
"771990","2","1"
"771995","2","38"
"771995","3","4"
"771996","2","34"
"771996","3","2"
"771997","2","112"
"771997","3","4"
"771998","2","11"
"771999","2","5"
"771999","3","1"
"772000","2","265"
"772000","3","2"
"772002","2","65"
"772002","3","2"
"772003","2","1"
"772004","2","7"
"772007","2","6"
"772008","2","16"
"772009","2","1"
"772013","2","26"
"772014","2","2"
"772014","3","4"
"772015","2","1"
"772016","2","2"
"772019","2","4"
"772019","3","1"
"772020","2","9"
"772024","2","2"
"772024","3","1"
"772025","2","3"
"772026","2","14"
"772026","3","5"
"772027","2","6"
"772027","3","2"
"772030","2","22"
"772035","2","4968"
"772035","3","79"
"772039","2","4"
"772042","2","1"
"772044","2","18"
"772044","3","2"
"772045","2","3"
"772047","2","3"
"772047","3","1"
"772049","2","6"
"772054","2","25"
"772054","3","1"
"772055","2","3447"
"772055","3","108"
"772056","2","2"
"772058","2","47"
"772061","2","14"
"772062","2","4"
"772064","2","1"
"772065","2","11"
"772065","3","1"
"772067","2","3"
"772070","2","3"
"772072","2","1"
"772073","2","2"
"772074","2","2"
"772077","2","39"
"772080","2","19"
"772080","3","1"
"772082","2","11"
"772083","2","1"
"772086","2","53"
"772087","2","1"
"772088","2","3"
"772091","2","11"
"772092","2","2"
"772093","2","3"
"772094","3","2"
"772095","2","49"
"772096","2","1"
"772101","2","3"
"772103","2","3"
"772104","2","5"
"772107","2","9"
"772108","2","4"
"772109","2","2"
"772110","2","29"
"772112","2","2"
"772113","2","1"
"772115","2","1"
"772116","2","1"
"772120","2","4"
"772122","2","579"
"772122","3","4"
"772123","2","1"
"772126","2","6"
"772133","2","2"
"772135","2","76"
"772135","3","4"
"772136","2","2"
"772137","2","8"
"772138","2","21"
"772139","2","5"
"772143","2","2"
"772143","3","1"
"772151","2","1"
"772152","2","8"
"772152","3","3"
"772155","2","5"
"772156","2","65"
"772156","3","1"
"772157","2","2"
"772157","3","1"
"772158","2","1"
"772159","2","23"
"772164","2","2"
"772164","3","2"
"772165","2","25"
"772167","2","4"
"772170","2","34"
"772170","3","5"
"772171","2","8"
"772171","3","3"
"772173","2","1"
"772174","2","2"
"772175","2","53"
"772179","2","2"
"772183","2","5"
"772186","2","3"
"772188","2","1"
"772189","2","1"
"772189","3","1"
"772191","2","1"
"772194","2","1"
"772196","2","2"
"772197","2","1"
"772198","2","2"
"772200","2","183"
"772200","3","6"
"772201","2","2"
"772202","2","6"
"772202","3","1"
"772205","2","3"
"772207","2","7"
"772207","3","1"
"772208","2","144"
"772208","3","9"
"772210","2","6"
"772214","2","3"
"772216","2","4"
"772217","2","1"
"772219","2","2"
"772219","3","1"
"772223","2","2"
"772224","2","2"
"772227","2","7"
"772228","2","2"
"772229","2","23"
"772230","2","2"
"772230","3","1"
"772234","2","2"
"772235","2","9"
"772237","2","1"
"772237","3","3"
"772239","2","2"
"772240","2","40"
"772240","3","2"
"772241","2","2"
"772242","2","47"
"772242","3","4"
"772243","2","79"
"772245","2","1"
"772247","2","1"
"772248","2","2"
"772249","2","90"
"772249","3","4"
"772250","2","4"
"772251","2","1"
"772252","2","2"
"772253","2","2"
"772254","2","1"
"772256","3","1"
"772257","2","1"
"772259","2","1"
"772260","2","1"
"772261","2","1"
"772262","2","1"
"772263","2","8"
"772263","3","1"
"772264","2","19"
"772264","3","9"
"772265","2","8"
"772266","2","9"
"772266","3","2"
"772268","2","1"
"772269","2","15"
"772269","3","2"
"772271","2","7"
"772274","2","14"
"772275","2","22"
"772278","2","4"
"772280","3","4"
"772281","2","4"
"772282","2","6"
"772282","3","4"
"772285","2","5"
"772286","2","31"
"772286","3","11"
"772288","2","1"
"772288","3","1"
"772290","2","1"
"772291","2","1"
"772293","2","13"
"772293","3","2"
"772294","2","2"
"772295","2","56"
"772298","2","13"
"772299","2","22"
"772300","2","2"
"772301","2","5"
"772302","2","4"
"772302","3","1"
"772303","2","1"
"772305","2","10"
"772306","2","2"
"772308","2","13"
"772309","2","47"
"772309","3","5"
"772311","2","1"
"772313","2","4"
"772316","2","1"
"772318","2","6"
"772323","2","86"
"772323","3","5"
"772330","2","20"
"772330","3","2"
"772333","2","33"
"772333","3","1"
"772335","2","19"
"772335","3","8"
"772339","2","2"
"772339","3","3"
"772340","2","11"
"772341","2","4"
"772342","2","9"
"772343","2","2"
"772347","2","2"
"772352","2","1"
"772353","2","1"
"772353","3","3"
"772354","2","11"
"772357","2","10"
"772358","2","1"
"772363","2","16"
"772363","3","7"
"772365","2","1"
"772366","2","1"
"772367","2","2"
"772369","2","3"
"772372","2","1"
"772374","2","37"
"772374","3","10"
"772376","2","35"
"772376","3","2"
"772377","2","11"
"772378","2","5"
"772381","2","15"
"772382","2","2"
"772383","2","6"
"772383","3","1"
"772385","2","151"
"772385","3","4"
"772387","2","3"
"772388","2","4"
"772390","2","3"
"772391","2","1"
"772391","3","2"
"772392","2","1"
"772394","2","1"
"772398","2","7"
"772399","2","288"
"772399","3","37"
"772401","2","45"
"772401","3","5"
"772402","2","27"
"772402","3","3"
"772403","2","13"
"772404","2","5"
"772404","3","2"
"772405","2","7"
"772412","2","4"
"772414","2","1"
"772415","2","1"
"772424","2","3"
"772425","2","1"
"772426","2","2"
"772427","2","4"
"772428","2","144"
"772428","3","2"
"772430","2","8"
"772432","3","3"
"772433","2","6"
"772434","2","7"
"772435","2","19"
"772436","2","2"
"772436","3","2"
"772437","2","65"
"772437","3","1"
"772439","2","6"
"772439","3","1"
"772440","2","8"
"772440","3","1"
"772441","2","1"
"772449","2","5"
"772450","2","101"
"772450","3","2"
"772452","2","12"
"772452","3","18"
"772454","2","1"
"772455","2","12"
"772455","3","2"
"772456","2","3"
"772457","2","9"
"772457","3","6"
"772464","2","7"
"772464","3","1"
"772465","2","2"
"772471","2","3"
"772472","2","2"
"772473","2","6"
"772473","3","2"
"772475","2","1"
"772478","2","1"
"772480","2","10"
"772481","2","270"
"772481","3","4"
"772482","2","1"
"772485","2","8"
"772486","2","1"
"772487","2","95"
"772487","3","1"
"772489","2","5"
"772496","2","15"
"772502","2","200"
"772502","3","11"
"772505","2","2"
"772505","3","2"
"772506","2","1"
"772507","2","27"
"772507","3","5"
"772511","2","2"
"772515","2","86"
"772515","3","16"
"772517","2","1"
"772518","2","1"
"772519","2","2"
"772521","2","24"
"772521","3","4"
"772522","2","1"
"772524","2","3"
"772528","2","14"
"772528","3","1"
"772530","2","1"
"772537","2","18"
"772538","2","13"
"772539","2","9"
"772539","3","3"
"772541","2","9"
"772542","2","3"
"772542","3","11"
"772545","2","2"
"772549","2","22"
"772549","3","9"
"772555","2","7"
"772555","3","1"
"772556","2","13"
"772556","3","2"
"772557","2","5"
"772559","2","3"
"772563","2","1"
"772566","2","2"
"772568","2","2"
"772568","3","2"
"772569","2","9"
"772569","3","1"
"772570","2","2"
"772575","2","4"
"772577","2","6"
"772577","3","1"
"772578","2","1"
"772579","2","4"
"772580","2","11"
"772581","2","18"
"772581","3","1"
"772582","2","89"
"772582","3","2"
"772583","2","1"
"772583","3","1"
"772586","2","5"
"772589","2","58"
"772590","2","47"
"772590","3","5"
"772591","2","2"
"772591","3","1"
"772593","2","2"
"772595","2","9"
"772595","3","1"
"772598","2","5"
"772599","3","2"
"772606","2","336"
"772607","2","1"
"772607","3","2"
"772608","2","71"
"772608","3","3"
"772609","2","3"
"772609","3","1"
"772612","2","4"
"772612","3","1"
"772615","2","24"
"772615","3","1"
"772618","2","3"
"772619","2","10"
"772619","3","2"
"772621","2","7"
"772621","3","1"
"772623","2","1"
"772624","2","2"
"772626","2","1"
"772627","2","1"
"772630","2","1"
"772632","2","2"
"772636","2","11"
"772636","3","6"
"772646","2","22"
"772646","3","3"
"772649","2","1952"
"772649","3","16"
"772653","2","192"
"772653","3","1"
"772654","2","24"
"772655","2","1"
"772655","3","1"
"772659","2","2"
"772659","3","2"
"772666","2","6"
"772667","2","65"
"772669","2","14"
"772672","2","1"
"772673","3","2"
"772675","2","4"
"772676","2","7"
"772678","2","34"
"772678","3","9"
"772679","2","2"
"772683","2","7"
"772687","2","3"
"772688","2","41"
"772691","2","14"
"772692","2","1"
"772698","2","2"
"772700","2","15"
"772703","2","2"
"772707","2","2"
"772709","2","1"
"772710","2","5"
"772710","3","2"
"772711","2","5"
"772712","2","18"
"772714","2","12"
"772714","3","1"
"772715","2","45"
"772715","3","1"
"772716","2","1"
"772718","2","28"
"772718","3","1"
"772719","2","3"
"772720","2","3"
"772722","2","15"
"772724","2","4"
"904575","2","1"
"904575","3","1"
"904580","2","135"
"904580","3","4"
"904581","2","2"
"904589","2","5"
"904590","2","2"
"904591","2","2"
"904593","2","3"
"904596","2","4"
"904596","3","1"
"904599","2","1"
"904601","2","13"
"904603","2","5"
"904604","2","3"
"904606","2","1"
"904608","2","1"
"904610","2","2"
"904612","3","9"
"904614","2","6"
"904616","2","1"
"904617","2","63"
"904617","3","7"
"904620","2","1"
"904621","2","1"
"904621","3","3"
"904624","2","122"
"904624","3","5"
"904626","2","9"
"904626","3","3"
"904627","2","6"
"904629","2","5"
"904632","2","23"
"904638","2","1"
"904640","2","1"
"904642","2","82"
"904642","3","1"
"904644","2","1"
"904645","2","34"
"904650","2","1"
"904651","2","29"
"904651","3","3"
"904653","2","4"
"904656","2","1"
"904657","2","3"
"904658","2","1"
"904658","3","1"
"904661","3","1"
"904662","2","1"
"904664","2","1"
"904665","2","60"
"904665","3","2"
"904666","2","1"
"904671","2","2"
"904672","2","3"
"904674","2","4"
"904679","2","23"
"904679","3","2"
"904680","2","2"
"904681","2","14"
"904682","2","12"
"904683","2","31"
"904683","3","2"
"904684","2","55"
"904684","3","3"
"904686","2","2"
"904688","2","2"
"904689","2","1"
"904692","2","230"
"904692","3","8"
"904693","2","4"
"904695","2","2"
"904696","2","12"
"904696","3","1"
"904698","2","215"
"904698","3","4"
"904699","2","2"
"904700","2","21"
"904702","2","3"
"904703","2","5"
"904708","2","13"
"904710","2","1"
"904710","3","1"
"904711","2","1"
"904713","2","2"
"904713","3","1"
"904715","2","8"
"904715","3","3"
"904717","2","2"
