QuestionId,AnswerId,VoteTypeId,n,Post Link
"206512","206524","2","2","206512"
"206512","206538","2","4","206512"
"206512","208267","2","1","206512"
"206560","206647","2","1","206560"
"206560","206819","2","5","206560"
"206600","206644","","1","206600"
"206600","421845","2","4","206600"
"206600","561291","2","1","206600"
"206746","396850","2","2","206746"
"206746","401385","2","3","206746"
"206751","206769","2","23","206751"
"206751","206769","3","1","206751"
"206751","206781","2","6","206751"
"206751","20558038","2","5","206751"
"207016","207027","2","11","207016"
"207016","207040","2","6","207016"
"207016","208856","2","4","207016"
"207024","207036","","1","207024"
"207024","207039","2","1","207024"
"207024","207039","3","1","207024"
"207024","207101","3","1","207024"
"207024","207103","2","5","207024"
"207024","207103","3","1","207024"
"207024","218588","","1","207024"
"207025","207087","2","3","207025"
"207025","208114","2","5","207025"
"207592","207598","2","3","207592"
"207592","207598","3","2","207592"
"207592","207601","2","9","207592"
"207592","207605","2","72","207592"
"207592","13063803","2","3","207592"
"207592","13069336","2","3","207592"
"207592","13372626","2","3","207592"
"207596","207604","2","7","207596"
"207596","802760","","1","207596"
"207599","207686","","1","207599"
"207599","207695","","1","207599"
"207599","334699","2","1","207599"
"207599","396261","","1","207599"
"207631","207644","2","2","207631"
"207631","207655","","1","207631"
"207631","207660","","1","207631"
"207631","207663","2","4","207631"
"207631","207682","","1","207631"
"207631","18925326","","1","207631"
"207633","208035","2","2","207633"
"207633","682151","","1","207633"
"207633","898553","","1","207633"
"207724","207872","2","2","207724"
"207924","219290","2","1","207924"
"207925","207962","2","3","207925"
"207925","207973","2","8","207925"
"207925","207979","2","5","207925"
"207925","238373","","1","207925"
"208008","212909","2","4","208008"
"208008","216703","2","1","208008"
"208008","386038","2","1","208008"
"208008","4142882","2","1","208008"
"208397","208845","2","1","208397"
"208397","253572","2","3","208397"
"208397","6830181","2","2","208397"
"208397","21659491","","1","208397"
"208471","208488","2","97","208471"
"208471","208488","3","9","208471"
"208471","208491","2","3","208471"
"208471","208491","3","2","208471"
"208471","208515","2","6","208471"
"208471","208515","3","1","208471"
"208471","231342","2","14","208471"
"208471","231342","3","1","208471"
"208471","1080243","2","53","208471"
"208471","1080243","3","3","208471"
"208471","1256261","","1","208471"
"208471","1639696","2","30","208471"
"208471","2355282","2","1","208471"
"208471","2713812","2","1","208471"
"208471","3177218","","1","208471"
"208471","3471668","2","6","208471"
"208471","3483685","2","1","208471"
"208471","4923595","","1","208471"
"208471","6298463","","1","208471"
"208471","7126688","2","1","208471"
"208471","7889288","2","1","208471"
"208471","11292093","2","1","208471"
"208471","14248785","","1","208471"
"208471","18762240","","1","208471"
"208554","208642","2","3","208554"
"208557","208598","2","1","208557"
"208557","16318187","","1","208557"
"208919","208935","2","1","208919"
"208919","208936","2","1","208919"
"208919","208943","2","3","208919"
"208919","208946","","1","208919"
"208919","208951","2","8","208919"
"208919","209218","","1","208919"
"209224","209263","","1","209224"
"209224","209277","2","2","209224"
"209224","209299","2","1","209224"
"209224","211851","2","3","209224"
"209224","2929365","2","2","209224"
"209554","209697","","1","209554"
"209554","2451956","2","5","209554"
"209555","209560","2","4","209555"
"209555","209572","2","20","209555"
"209555","209574","","1","209555"
"209555","209583","2","4","209555"
"209555","209622","2","1","209555"
"209555","209695","2","3","209555"
"209555","209707","2","12","209555"
"209555","209727","2","2","209555"
"209555","209747","2","2","209555"
"209555","209758","2","3","209555"
"209555","209758","3","3","209555"
"209555","210153","2","3","209555"
"209555","210237","2","2","209555"
"209555","210967","","1","209555"
"209555","216737","2","4","209555"
"209555","302345","2","2","209555"
"209555","302345","3","1","209555"
"209555","4948984","","1","209555"
"209686","209703","2","3","209686"
"209686","209711","2","17","209686"
"209686","209711","3","1","209686"
"209686","209895","2","7","209686"
"209686","209917","2","2","209686"
"209686","210589","2","1","209686"
"209686","466920","2","29","209686"
"209686","3025867","2","3","209686"
"209686","3813754","2","2","209686"
"209687","209700","2","2","209687"
"209687","209746","","1","209687"
"209687","209837","2","7","209687"
"209905","209937","2","3","209905"
"209905","209937","3","2","209905"
"209905","209945","2","269","209905"
"209905","209945","3","2","209905"
"209905","209988","2","11","209905"
"209905","209988","3","1","209905"
"209905","1081628","2","4","209905"
"209905","1081628","3","1","209905"
"209905","1154950","2","2","209905"
"209905","1154950","3","1","209905"
"209905","8983122","2","1432","209905"
"209905","8983122","3","21","209905"
"209905","11466051","2","33","209905"
"209905","11466051","3","5","209905"
"209905","12500861","2","144","209905"
"209905","12500861","3","2","209905"
"209905","12834524","2","6","209905"
"209905","17041668","2","1","209905"
"209905","19463266","2","1","209905"
"209905","19463266","3","1","209905"
"209905","20774127","2","1","209905"
"209905","20774127","3","1","209905"
"209905","22415123","2","8","209905"
"210020","210031","2","4","210020"
"210020","210055","3","1","210020"
"210020","210059","2","1","210020"
"210020","210060","2","3","210020"
"210020","220018","","1","210020"
"210022","210090","2","4","210022"
"210022","210105","2","6","210022"
"210022","210105","3","1","210022"
"210022","233102","","1","210022"
"210943","210953","2","5","210943"
"210943","210958","2","2","210943"
"210943","210962","2","3","210943"
"210943","210971","2","1","210943"
"210944","210950","","1","210944"
"210944","210952","2","2","210944"
"210944","210952","3","1","210944"
"210944","210955","2","3","210944"
"210944","210955","3","1","210944"
"210944","211092","2","2","210944"
"210944","211207","2","2","210944"
"210944","211316","","1","210944"
"210944","3314586","2","1","210944"
"210944","4019608","","1","210944"
"210945","210948","2","1","210945"
"210945","210948","3","1","210945"
"210945","210949","3","2","210945"
"210945","210961","2","7","210945"
"210945","210961","3","1","210945"
"210945","210964","2","16","210945"
"210945","210964","3","1","210945"
"210945","211015","","1","210945"
"210945","211701","2","2","210945"
"210945","211805","2","1","210945"
"210945","212008","3","2","210945"
"210945","647647","2","8","210945"
"210945","1682627","2","1","210945"
"210945","1682659","2","4","210945"
"210945","1804103","2","1","210945"
"211037","211070","2","2","211037"
"211037","211070","3","1","211037"
"211037","211239","2","1","211037"
"211037","211239","3","1","211037"
"211037","1808996","2","1","211037"
"211037","4152885","3","1","211037"
"211041","211047","2","25","211041"
"211041","211047","3","2","211041"
"211041","211054","2","19","211041"
"211041","211060","2","28","211041"
"211041","211129","2","3","211041"
"211041","211129","3","2","211041"
"211041","211198","2","1","211041"
"211041","211198","3","1","211041"
"211041","211205","2","9","211041"
"211041","211205","3","4","211041"
"211041","211300","2","1","211041"
"211041","211468","2","11","211041"
"211041","214163","2","8","211041"
"211041","214201","","1","211041"
"211041","214830","2","2","211041"
"211041","215185","2","5","211041"
"211041","215218","","1","211041"
"211041","215717","","1","211041"
"211041","684202","2","1","211041"
"211041","15768134","2","2","211041"
"211041","16750377","","1","211041"
"211062","211090","2","1","211062"
"211062","211098","2","1","211062"
"211062","211729","2","31","211062"
"211062","212356","2","6","211062"
"211062","13540651","2","3","211062"
"211062","20691212","","1","211062"
"211118","211144","2","1","211118"
"211118","213138","2","7","211118"
"211118","216543","2","3","211118"
"211118","312181","2","1","211118"
"211118","312181","3","1","211118"
"211355","211847","2","23","211355"
"211355","215785","2","20","211355"
"211355","215861","2","45","211355"
"211355","225015","2","3","211355"
"211355","4129375","2","2","211355"
"211355","11524368","3","1","211355"
"211355","15637607","","1","211355"
"211765","211770","2","2","211765"
"211765","211845","2","4","211765"
"211765","211972","2","53","211765"
"211765","236647","2","7","211765"
"211769","212650","2","2","211769"
"211769","222278","2","3","211769"
"211769","2139095","","1","211769"
"212228","212251","2","1","212228"
"212228","212314","2","2","212228"
"212228","212529","2","8","212228"
"212230","212240","2","3","212230"
"212230","212250","","1","212230"
"212230","212255","2","1","212230"
"212289","212294","2","1","212289"
"212289","212309","2","2","212289"
"212289","212309","3","1","212289"
"212289","212311","2","7","212289"
"212289","212311","3","1","212289"
"212289","212315","2","5","212289"
"212289","212330","2","4","212289"
"212289","212343","2","3","212289"
"212289","212404","","1","212289"
"212350","212371","2","37","212350"
"212350","213454","2","6","212350"
"212350","4672983","2","3","212350"
"212350","18890592","3","1","212350"
"212378","212402","","1","212378"
"212378","212555","2","1","212378"
"212378","212555","3","1","212378"
"212378","212684","2","3","212378"
"212643","212687","2","1","212643"
"212643","212740","","1","212643"
"212644","212778","2","1","212644"
"212644","3615354","2","2","212644"
"212645","214078","2","3","212645"
"212645","214347","2","3","212645"
"212645","215376","2","1","212645"
"212645","215376","3","1","212645"
"213212","213230","","1","213212"
"213212","213250","","1","213212"
"213212","213321","","1","213212"
"213212","214840","2","2","213212"
"213212","214848","2","2","213212"
"213638","213651","2","46","213638"
"213638","213660","2","1","213638"
"213638","213660","3","3","213638"
"214022","214054","2","9","214022"
"214086","214106","2","25","214086"
"214086","214108","","1","214086"
"214086","214125","2","1","214086"
"214086","214125","3","1","214086"
"214644","214729","2","3","214644"
"214644","214754","","1","214644"
"214644","214841","2","1","214644"
"214644","998928","2","1","214644"
"214645","214673","2","1","214645"
"214645","214673","3","1","214645"
"214645","216031","2","3","214645"
"214748","214835","2","4","214748"
"214748","215320","2","2","214748"
"214748","215500","2","2","214748"
"214772","214779","2","8","214772"
"214777","214786","2","14","214777"
"214777","214786","3","1","214777"
"214777","215083","2","1","214777"
"214777","215313","2","19","214777"
"214777","2904561","","1","214777"
"214953","214960","2","2","214953"
"214953","215065","","1","214953"
"214987","215000","3","1","214987"
"214987","215022","","1","214987"
"214987","215044","3","1","214987"
"214987","215048","","1","214987"
"214987","215169","","1","214987"
"214987","215732","2","2","214987"
