PostTypeId,OwnerUserId,User Link,n
"2","911568","911568","9"
"1","911569","911569","3"
"2","911569","911569","2"
"1","911571","911571","1"
"1","911572","911572","5"
"1","911575","911575","20"
"1","911576","911576","110"
"2","911576","911576","49"
"1","911577","911577","2"
"2","911580","911580","19"
"1","911584","911584","2"
"1","911585","911585","6"
"2","911585","911585","1"
"1","911587","911587","2"
"1","911588","911588","1"
"1","911592","911592","15"
"2","911592","911592","2"
"2","911595","911595","1"
"1","911597","911597","19"
"1","911599","911599","1"
"2","911601","911601","1"
"2","911603","911603","1"
"1","911608","911608","3"
"1","911610","911610","1"
"1","911611","911611","4"
"2","911611","911611","2"
"2","911613","911613","1"
"2","911614","911614","2"
"2","911615","911615","1"
"1","911616","911616","2"
"2","911617","911617","2"
"1","911619","911619","9"
"2","911619","911619","5"
"1","911620","911620","2"
"1","911621","911621","1"
"2","911621","911621","5"
"1","911625","911625","35"
"2","911625","911625","10"
"1","911626","911626","1"
"1","911627","911627","1"
"1","911628","911628","2"
"2","911628","911628","1"
"1","911629","911629","2"
"1","911633","911633","1"
"1","911635","911635","9"
"2","911635","911635","40"
"2","911637","911637","2"
"1","911638","911638","3"
"2","911638","911638","1"
"1","911639","911639","1"
"2","911640","911640","1"
"1","911646","911646","31"
"2","911646","911646","2"
"1","911649","911649","1"
"2","911650","911650","4"
"1","911651","911651","49"
"2","911651","911651","3"
"1","911652","911652","1"
"2","911653","911653","1"
"1","911654","911654","1"
"1","911656","911656","1"
"2","911656","911656","1"
"2","911659","911659","1"
"1","911660","911660","2"
"1","911661","911661","2"
"1","911664","911664","1"
"1","911665","911665","4"
"2","911666","911666","1"
"1","911667","911667","3"
"1","911668","911668","7"
"1","911669","911669","4"
"1","911674","911674","1"
"2","911674","911674","3"
"1","911675","911675","1"
"2","911675","911675","3"
"2","911677","911677","2"
"1","911679","911679","2"
"2","911679","911679","5"
"1","911682","911682","1"
"1","911684","911684","2"
"2","911684","911684","7"
"1","911686","911686","1"
"1","911687","911687","2"
"1","911688","911688","3"
"2","911689","911689","2"
"1","911690","911690","1"
"1","911691","911691","22"
"2","911691","911691","1"
"1","911694","911694","1"
"1","911695","911695","3"
"1","911696","911696","1"
"1","911697","911697","5"
"1","911698","911698","2"
"1","911699","911699","1"
"1","911703","911703","1"
"1","911704","911704","1"
"1","911706","911706","1"
"1","911712","911712","6"
"2","911712","911712","1"
"1","911714","911714","1"
"1","911716","911716","1"
"1","911717","911717","13"
"2","911717","911717","1"
"1","911718","911718","1"
"2","911718","911718","81"
"2","911722","911722","1"
"2","911723","911723","1"
"1","911724","911724","4"
"2","911724","911724","1"
"2","911726","911726","1"
"2","911727","911727","1"
"1","911729","911729","1"
"1","911731","911731","1"
"1","911733","911733","2"
"2","911733","911733","1"
"2","911734","911734","1"
"2","911735","911735","1"
"1","911737","911737","1"
"2","911737","911737","1"
"1","911738","911738","25"
"2","911738","911738","2"
"1","911746","911746","3"
"1","911747","911747","7"
"1","911748","911748","4"
"2","911748","911748","1"
"2","911749","911749","1"
"1","911750","911750","1"
"1","911754","911754","5"
"1","911755","911755","1"
"2","911757","911757","1"
"1","911759","911759","2"
"1","911764","911764","3"
"2","911764","911764","4"
"2","911765","911765","1"
"1","911767","911767","4"
"2","911767","911767","2"
"1","911768","911768","2"
"2","911769","911769","12"
"2","911770","911770","1"
"1","911777","911777","2"
"1","911778","911778","1"
"1","911779","911779","1"
"1","911780","911780","1"
"1","911781","911781","4"
"2","911781","911781","2"
"2","911782","911782","1"
"2","911783","911783","1"
"1","911784","911784","1"
"1","911788","911788","2"
"1","911789","911789","4"
"1","911790","911790","1"
"2","911790","911790","6"
"1","911791","911791","1"
"1","911795","911795","1"
"1","911801","911801","1"
"1","911802","911802","1"
"1","911804","911804","5"
"2","911804","911804","2"
"1","911805","911805","1"
"1","911806","911806","1"
"2","911809","911809","2"
"1","911810","911810","5"
"2","911810","911810","2"
"2","911811","911811","1"
"1","911812","911812","2"
"1","911814","911814","12"
"2","911814","911814","1"
"2","911815","911815","2"
"1","911816","911816","1"
"1","911817","911817","8"
"2","911817","911817","1"
"1","911819","911819","2"
"1","911821","911821","2"
"2","911821","911821","2"
"1","911824","911824","3"
"1","911826","911826","1"
"2","911826","911826","1"
"2","911827","911827","2"
"1","911829","911829","1"
"1","911831","911831","8"
"2","911831","911831","7"
"1","911835","911835","1"
"1","911836","911836","2"
"2","911837","911837","1"
"1","911838","911838","4"
"2","911838","911838","3"
"1","911840","911840","1"
"1","911841","911841","1"
"1","911842","911842","1"
"1","911845","911845","4"
"1","911848","911848","1"
"2","911848","911848","1"
"1","911849","911849","24"
"2","911849","911849","4"
"2","911850","911850","1"
"1","911851","911851","1"
"1","911852","911852","5"
"2","911852","911852","2"
"1","911854","911854","29"
"2","911854","911854","99"
"1","911855","911855","2"
"2","911855","911855","1"
"1","911858","911858","2"
"2","911858","911858","1"
"1","911862","911862","5"
"2","911862","911862","5"
"2","911863","911863","1"
"1","911865","911865","10"
"1","911867","911867","6"
"2","911868","911868","6"
"1","911870","911870","4"
"2","911870","911870","133"
"2","911871","911871","1"
"1","911877","911877","2"
"2","911877","911877","4"
"1","911879","911879","1"
"2","911879","911879","1"
"1","911882","911882","1"
"2","911882","911882","1"
"1","911883","911883","1"
"1","911885","911885","9"
"1","911887","911887","4"
"1","911888","911888","1"
"1","911889","911889","1"
"1","911894","911894","14"
"1","911896","911896","21"
"2","911896","911896","28"
"2","911897","911897","6"
"2","911901","911901","1"
"1","911904","911904","1"
"1","911905","911905","13"
"2","911905","911905","30"
"1","911907","911907","6"
"1","911911","911911","1"
"1","911912","911912","5"
"2","911912","911912","12"
"1","911913","911913","1"
"1","911915","911915","1"
"1","911916","911916","1"
"1","911917","911917","1"
"2","911917","911917","4"
"2","911918","911918","1"
"1","911924","911924","1"
"2","911924","911924","1"
"1","911927","911927","1"
"1","911929","911929","2"
"2","911929","911929","11"
"1","911930","911930","252"
"2","911930","911930","12"
"1","911933","911933","6"
"2","911933","911933","2"
"1","911934","911934","2"
"1","911935","911935","1"
"2","911935","911935","1"
"2","911938","911938","1"
"1","911939","911939","1"
"1","911941","911941","1"
"1","911942","911942","1"
"1","911944","911944","2"
"2","911944","911944","1"
"1","911945","911945","41"
"2","911945","911945","7"
"1","911946","911946","10"
"2","911946","911946","7"
"1","911947","911947","2"
"2","911950","911950","8"
"2","911951","911951","4"
"1","911952","911952","1"
"2","911952","911952","1"
"2","911953","911953","1"
"1","911956","911956","1"
"2","911957","911957","1"
"1","911961","911961","19"
"2","911961","911961","13"
"2","911962","911962","1"
"1","911963","911963","34"
"2","911963","911963","81"
"1","911964","911964","4"
"2","911964","911964","1"
"1","911965","911965","2"
"1","911966","911966","3"
"2","911966","911966","1"
"1","911967","911967","3"
"1","911969","911969","2"
"2","911970","911970","1"
"1","911971","911971","2"
"2","911971","911971","2"
"2","911972","911972","1"
"1","911973","911973","1"
"1","911975","911975","1"
"2","911976","911976","38"
"1","911977","911977","1"
"1","911978","911978","1"
"2","911979","911979","2"
"1","911981","911981","1"
"2","911981","911981","2"
"1","911982","911982","1"
"1","911983","911983","6"
"1","911984","911984","1"
"2","911984","911984","2"
"1","911987","911987","1"
"2","911987","911987","1"
"1","911988","911988","1"
"2","911989","911989","1"
"1","911990","911990","5"
"1","911994","911994","3"
"2","911994","911994","1"
"1","911995","911995","3"
"1","911997","911997","5"
"1","912002","912002","2"
"2","912005","912005","1"
"1","912007","912007","1"
"2","912008","912008","1"
"1","912009","912009","1"
"1","912011","912011","2"
"2","912012","912012","1"
"1","912013","912013","1"
"2","912014","912014","2"
"1","912015","912015","3"
"2","912015","912015","21"
"2","912016","912016","64"
"1","912017","912017","1"
"2","912017","912017","1"
"1","912019","912019","7"
"2","912019","912019","8"
"1","912028","912028","1"
"1","912029","912029","3"
"2","912029","912029","1"
"1","912030","912030","1"
"1","912031","912031","1"
"2","912031","912031","3"
"1","912032","912032","3"
"2","912032","912032","3"
"1","912036","912036","1"
"2","912039","912039","10"
"1","912041","912041","1"
"1","912044","912044","5"
"2","912044","912044","2"
"1","912045","912045","1"
"1","912046","912046","2"
"2","912046","912046","1"
"1","912047","912047","1"
"1","912049","912049","1"
"1","912050","912050","1"
"2","912050","912050","2"
"1","912053","912053","1"
"1","912061","912061","1"
"2","912062","912062","10"
"2","912063","912063","10"
"2","912064","912064","1"
"2","912068","912068","1"
"1","912070","912070","1"
"1","912073","912073","1"
"1","912075","912075","1"
"2","912075","912075","1"
"1","912077","912077","1"
"1","912079","912079","2"
"1","912080","912080","1"
"2","912087","912087","1"
"1","912088","912088","1"
"1","912089","912089","1"
"1","912093","912093","1"
"1","912094","912094","14"
"2","912094","912094","30"
"1","912096","912096","1"
"2","912096","912096","1"
"1","912098","912098","1"
"1","912099","912099","2"
"1","912102","912102","14"
"2","912102","912102","4"
"1","912104","912104","4"
"2","912104","912104","99"
"2","912105","912105","2"
"1","912108","912108","4"
"2","912108","912108","5"
"1","912111","912111","50"
"2","912111","912111","20"
"1","912113","912113","1"
"1","912114","912114","1"
"2","912114","912114","9"
"2","912116","912116","1"
"1","912118","912118","1"
"1","912119","912119","1"
"2","912119","912119","2"
"1","912123","912123","1"
"1","912124","912124","1"
"1","912125","912125","1"
"1","912129","912129","1"
"1","912130","912130","35"
"2","912130","912130","16"
"1","912131","912131","2"
"1","912132","912132","1"
"1","912134","912134","5"
"2","912134","912134","1"
"2","912135","912135","38"
"1","912136","912136","2"
"1","912138","912138","1"
"2","912139","912139","1"
"1","912141","912141","2"
"2","912142","912142","1"
"1","912143","912143","1"
"2","912143","912143","3"
"1","912144","912144","63"
"2","912144","912144","710"
"4","912144","912144","3"
"5","912144","912144","3"
"1","1073939","1073939","5"
"1","1073943","1073943","1"
"1","1073944","1073944","1"
"1","1073945","1073945","1"
"1","1073946","1073946","18"
"2","1073946","1073946","2"
"2","1073950","1073950","5"
"1","1073951","1073951","1"
"2","1073952","1073952","1"
"2","1073953","1073953","3"
"2","1073954","1073954","7"
"2","1073955","1073955","1"
"1","1073957","1073957","3"
"2","1073957","1073957","2"
"2","1073958","1073958","1"
"1","1073959","1073959","5"
"2","1073959","1073959","1"
"1","1073961","1073961","3"
"2","1073961","1073961","1"
"1","1073962","1073962","5"
"2","1073962","1073962","2"
"1","1073964","1073964","7"
"2","1073964","1073964","4"
"1","1073965","1073965","3"
"2","1073965","1073965","1"
"2","1073966","1073966","1"
"2","1073969","1073969","2"
"1","1073971","1073971","2"
"2","1073971","1073971","1"
"1","1073972","1073972","3"
"1","1073973","1073973","2"
"1","1073975","1073975","42"
"2","1073975","1073975","25"
"1","1073978","1073978","1"
"1","1073979","1073979","1"
"1","1073981","1073981","4"
"2","1073981","1073981","9"
"1","1073984","1073984","2"
"2","1073984","1073984","2"
"2","1073985","1073985","1"
"1","1073986","1073986","2"
"1","1073987","1073987","2"
"1","1073990","1073990","1"
"2","1073990","1073990","20"
"1","1073992","1073992","1"
"2","1073992","1073992","1"
"2","1073993","1073993","1"
"2","1073994","1073994","1"
"1","1073995","1073995","5"
"2","1073995","1073995","46"
"1","1073997","1073997","2"
"1","1073999","1073999","11"
"2","1074000","1074000","1"
"2","1074001","1074001","1"
"2","1074002","1074002","2"
"1","1074003","1074003","36"
"1","1074005","1074005","29"
"2","1074005","1074005","4"
"1","1074006","1074006","2"
"1","1074007","1074007","1"
"2","1074008","1074008","2"
"1","1074010","1074010","1"
"2","1074010","1074010","1"
"1","1074012","1074012","5"
"2","1074012","1074012","1"
"1","1074014","1074014","3"
"2","1074014","1074014","14"
"2","1074016","1074016","1"
"2","1074018","1074018","1"
"2","1074020","1074020","1"
"1","1074021","1074021","16"
"2","1074021","1074021","5"
"1","1074024","1074024","19"
"2","1074024","1074024","4"
"1","1074025","1074025","1"
"2","1074026","1074026","1"
"1","1074029","1074029","1"
"1","1074030","1074030","6"
"2","1074034","1074034","3"
"1","1074038","1074038","1"
"1","1074039","1074039","1"
